GAME_ID,MATCHUP,LOCATION,W,FINAL_MARGIN,SHOT_NUMBER,PERIOD,GAME_CLOCK,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,SHOT_RESULT,CLOSEST_DEFENDER,CLOSEST_DEFENDER_PLAYER_ID,CLOSE_DEF_DIST,FGM,PTS
148,0021401094,"MAR 29, 2015 - MIN @ NOP",A,L,-22,2,2,11:06,6.4,3,5.7,7.1,2,missed,"Cunningham, Dante",201967,2.4,0,0
149,0021401094,"MAR 29, 2015 - MIN @ NOP",A,L,-22,3,2,9:41,17.9,0,0.8,2.7,2,made,"Cunningham, Dante",201967,6.0,1,2
150,0021401094,"MAR 29, 2015 - MIN @ NOP",A,L,-22,4,2,6:33,11.8,2,3.3,6.9,2,missed,"Pondexter, Quincy",202347,1.8,0,0
151,0021401094,"MAR 29, 2015 - MIN @ NOP",A,L,-22,5,2,5:33,13.0,0,2.9,20.3,2,missed,"Pondexter, Quincy",202347,4.6,0,0
152,0021401094,"MAR 29, 2015 - MIN @ NOP",A,L,-22,6,2,3:52,13.6,0,0.8,4.7,2,made,"Pondexter, Quincy",202347,4.0,1,2
153,0021401094,"MAR 29, 2015 - MIN @ NOP",A,L,-22,7,2,3:08,4.6,0,0.6,3.9,2,made,"Evans, Tyreke",201936,5.2,1,2
154,0021401094,"MAR 29, 2015 - MIN @ NOP",A,L,-22,8,2,1:04,2.2,2,2.5,18.5,2,missed,"Evans, Tyreke",201936,4.7,0,0
155,0021401094,"MAR 29, 2015 - MIN @ NOP",A,L,-22,9,3,10:26,9.8,6,5.5,24.9,3,missed,"Pondexter, Quincy",202347,4.1,0,0
156,0021401094,"MAR 29, 2015 - MIN @ NOP",A,L,-22,10,3,1:03,12.0,3,4.5,4.8,2,made,"Davis, Anthony",203076,2.1,1,2
157,0021401094,"MAR 29, 2015 - MIN @ NOP",A,L,-22,11,4,11:32,11.4,3,5.5,3.6,2,missed,"Cunningham, Dante",201967,2.2,0,0
158,0021401094,"MAR 29, 2015 - MIN @ NOP",A,L,-22,12,4,8:02,9.5,1,5.4,4.9,2,made,"Ajinca, Alexis",201582,1.1,1,2
159,0021401094,"MAR 29, 2015 - MIN @ NOP",A,L,-22,13,4,6:44,13.4,2,3.9,13.0,2,missed,"Cunningham, Dante",201967,2.9,0,0
160,0021401094,"MAR 29, 2015 - MIN @ NOP",A,L,-22,14,4,6:05,10.2,3,2.1,6.6,2,missed,"Cunningham, Dante",201967,2.0,0,0
161,0021401094,"MAR 29, 2015 - MIN @ NOP",A,L,-22,15,4,5:06,12.8,2,2.2,10.9,2,made,"Babbitt, Luke",202337,2.6,1,2
162,0021401081,"MAR 27, 2015 - MIN @ HOU",A,L,-10,1,1,11:26,8.8,3,8.3,21.2,2,missed,"Ariza, Trevor",2772,1.9,0,0
163,0021401081,"MAR 27, 2015 - MIN @ HOU",A,L,-10,2,1,6:59,10.0,2,2.4,4.2,2,made,"Dorsey, Joey",201595,0.3,1,2
164,0021401081,"MAR 27, 2015 - MIN @ HOU",A,L,-10,3,1,5:59,6.2,3,5.9,2.7,2,made,"Ariza, Trevor",2772,1.9,1,2
165,0021401081,"MAR 27, 2015 - MIN @ HOU",A,L,-10,4,1,2:33,16.2,1,2.1,19.0,2,missed,"Ariza, Trevor",2772,6.0,0,0
166,0021401081,"MAR 27, 2015 - MIN @ HOU",A,L,-10,5,2,4:46,24.0,0,7.9,2.8,2,made,"Dorsey, Joey",201595,0.1,1,2
167,0021401081,"MAR 27, 2015 - MIN @ HOU",A,L,-10,6,2,2:16,12.0,0,4.5,23.9,3,made,"Smith, Josh",2746,5.1,1,3
168,0021401081,"MAR 27, 2015 - MIN @ HOU",A,L,-10,7,2,0:03,,1,2.0,13.8,2,missed,"Ariza, Trevor",2772,3.7,0,0
169,0021401081,"MAR 27, 2015 - MIN @ HOU",A,L,-10,8,3,11:48,12.7,0,1.1,17.4,2,made,"Ariza, Trevor",2772,4.2,1,2
170,0021401081,"MAR 27, 2015 - MIN @ HOU",A,L,-10,9,3,4:02,6.4,1,3.8,21.0,2,missed,"Harden, James",201935,4.0,0,0
171,0021401081,"MAR 27, 2015 - MIN @ HOU",A,L,-10,10,3,2:17,9.2,2,3.6,5.9,2,made,"Dorsey, Joey",201595,4.2,1,2
172,0021401081,"MAR 27, 2015 - MIN @ HOU",A,L,-10,11,3,0:28,10.1,0,0.0,4.0,2,missed,"Prigioni, Pablo",203143,0.5,0,0
173,0021401081,"MAR 27, 2015 - MIN @ HOU",A,L,-10,12,4,5:49,12.3,0,3.1,20.3,2,missed,"Harden, James",201935,4.8,0,0
174,0021401081,"MAR 27, 2015 - MIN @ HOU",A,L,-10,13,4,3:37,14.0,4,3.3,4.1,2,made,"Smith, Josh",2746,1.2,1,2
175,0021401081,"MAR 27, 2015 - MIN @ HOU",A,L,-10,14,4,2:36,10.1,3,6.1,11.2,2,made,"Ariza, Trevor",2772,1.0,1,2
176,0021401081,"MAR 27, 2015 - MIN @ HOU",A,L,-10,15,4,1:18,19.1,0,0.7,1.5,2,made,"McDaniels, KJ",203909,1.9,1,2
177,0021401081,"MAR 27, 2015 - MIN @ HOU",A,L,-10,16,4,0:51,16.2,3,2.9,25.3,3,missed,"Ariza, Trevor",2772,5.6,0,0
178,0021401081,"MAR 27, 2015 - MIN @ HOU",A,L,-10,17,4,0:43,23.2,0,1.3,0.5,2,missed,"Smith, Josh",2746,2.1,0,0
179,0021401067,"MAR 25, 2015 - MIN vs. LAL",H,L,-2,1,1,11:31,11.5,2,4.5,5.7,2,missed,"Johnson, Wesley",202325,1.7,0,0
180,0021401067,"MAR 25, 2015 - MIN vs. LAL",H,L,-2,2,1,9:14,12.6,0,0.8,1.2,2,made,"Black, Tarik",204028,4.1,1,2
181,0021401067,"MAR 25, 2015 - MIN vs. LAL",H,L,-2,3,1,7:57,10.4,4,3.4,16.0,2,missed,"Johnson, Wesley",202325,2.9,0,0
182,0021401067,"MAR 25, 2015 - MIN vs. LAL",H,L,-2,4,1,4:48,16.6,0,2.2,1.9,2,made,"Clarkson, Jordan",203903,0.9,1,2
183,0021401067,"MAR 25, 2015 - MIN vs. LAL",H,L,-2,5,1,2:15,10.4,1,3.4,19.0,2,missed,"Kelly, Ryan",203527,5.4,0,0
184,0021401067,"MAR 25, 2015 - MIN vs. LAL",H,L,-2,6,2,11:52,15.7,3,3.2,4.2,2,made,"Sacre, Robert",203135,1.8,1,2
185,0021401067,"MAR 25, 2015 - MIN vs. LAL",H,L,-2,7,2,6:46,16.6,2,1.8,3.7,2,made,"Davis, Ed",202334,2.8,1,2
186,0021401067,"MAR 25, 2015 - MIN vs. LAL",H,L,-2,8,3,11:49,13.0,1,2.0,11.5,2,missed,"Johnson, Wesley",202325,2.1,0,0
187,0021401067,"MAR 25, 2015 - MIN vs. LAL",H,L,-2,9,3,10:08,5.6,2,2.4,1.9,2,made,"Johnson, Wesley",202325,2.9,1,2
188,0021401067,"MAR 25, 2015 - MIN vs. LAL",H,L,-2,10,3,8:08,1.3,1,2.1,16.4,2,missed,"Clarkson, Jordan",203903,3.2,0,0
189,0021401067,"MAR 25, 2015 - MIN vs. LAL",H,L,-2,11,3,4:06,12.2,0,0.7,22.7,3,made,"Davis, Ed",202334,7.2,1,3
190,0021401067,"MAR 25, 2015 - MIN vs. LAL",H,L,-2,12,4,10:43,8.2,4,4.9,6.2,2,missed,"Clarkson, Jordan",203903,0.9,0,0
191,0021401067,"MAR 25, 2015 - MIN vs. LAL",H,L,-2,13,4,10:42,6.9,0,0.0,0.8,2,made,"Sacre, Robert",203135,1.7,1,2
192,0021401067,"MAR 25, 2015 - MIN vs. LAL",H,L,-2,14,4,1:50,10.0,1,5.1,17.7,2,missed,"Clarkson, Jordan",203903,2.5,0,0
193,0021401067,"MAR 25, 2015 - MIN vs. LAL",H,L,-2,15,4,1:24,9.1,0,0.8,22.5,3,missed,"Black, Tarik",204028,6.9,0,0
194,0021401067,"MAR 25, 2015 - MIN vs. LAL",H,L,-2,16,5,2:27,13.0,0,0.0,4.5,2,made,"Ellington, Wayne",201961,3.5,1,2
195,0021401052,"MAR 23, 2015 - MIN @ UTA",A,W,2,1,1,11:48,13.0,2,2.7,12.5,2,missed,"Hood, Rodney",203918,2.8,0,0
196,0021401052,"MAR 23, 2015 - MIN @ UTA",A,W,2,2,1,8:53,11.4,2,1.7,7.0,2,missed,"Favors, Derrick",202324,1.5,0,0
197,0021401052,"MAR 23, 2015 - MIN @ UTA",A,W,2,3,1,8:21,9.8,0,5.0,19.4,2,made,"Ingles, Joe",204060,4.4,1,2
198,0021401052,"MAR 23, 2015 - MIN @ UTA",A,W,2,4,1,5:10,21.0,0,0.8,3.5,2,missed,"Favors, Derrick",202324,1.2,0,0
199,0021401052,"MAR 23, 2015 - MIN @ UTA",A,W,2,5,1,2:20,7.8,1,2.0,16.5,2,missed,"Ingles, Joe",204060,3.4,0,0
200,0021401052,"MAR 23, 2015 - MIN @ UTA",A,W,2,6,1,0:34,1.9,3,6.4,2.8,2,made,"Hood, Rodney",203918,2.4,1,2
201,0021401052,"MAR 23, 2015 - MIN @ UTA",A,W,2,7,2,8:31,19.5,0,1.3,0.4,2,made,"Exum, Dante",203957,2.7,1,2
202,0021401052,"MAR 23, 2015 - MIN @ UTA",A,W,2,8,2,3:07,10.1,2,3.0,4.9,2,made,"Millsap, Elijah",202407,0.5,1,2
203,0021401052,"MAR 23, 2015 - MIN @ UTA",A,W,2,9,2,1:46,8.3,2,4.1,21.3,2,made,"Hood, Rodney",203918,3.9,1,2
204,0021401052,"MAR 23, 2015 - MIN @ UTA",A,W,2,10,2,0:39,9.7,1,1.6,4.9,2,made,"Gobert, Rudy",203497,1.4,1,2
205,0021401052,"MAR 23, 2015 - MIN @ UTA",A,W,2,11,2,0:02,,2,2.1,8.1,2,missed,"Ingles, Joe",204060,3.0,0,0
206,0021401052,"MAR 23, 2015 - MIN @ UTA",A,W,2,12,3,6:28,11.8,2,0.6,12.4,2,missed,"Ingles, Joe",204060,3.2,0,0
207,0021401052,"MAR 23, 2015 - MIN @ UTA",A,W,2,13,3,1:59,9.7,2,4.9,4.0,2,missed,"Millsap, Elijah",202407,0.4,0,0
208,0021401052,"MAR 23, 2015 - MIN @ UTA",A,W,2,14,4,10:40,13.8,2,5.9,9.5,2,made,"Millsap, Elijah",202407,1.0,1,2
209,0021401052,"MAR 23, 2015 - MIN @ UTA",A,W,2,15,4,9:38,8.0,1,3.3,4.2,2,made,"Millsap, Elijah",202407,1.3,1,2
210,0021401052,"MAR 23, 2015 - MIN @ UTA",A,W,2,16,4,4:02,6.8,3,4.6,19.6,2,made,"Favors, Derrick",202324,5.1,1,2
211,0021401052,"MAR 23, 2015 - MIN @ UTA",A,W,2,17,4,3:33,16.2,0,0.7,25.6,3,missed,"Millsap, Elijah",202407,2.9,0,0
212,0021401052,"MAR 23, 2015 - MIN @ UTA",A,W,2,18,4,2:32,13.3,1,1.2,7.5,2,made,"Favors, Derrick",202324,0.5,1,2
213,0021401052,"MAR 23, 2015 - MIN @ UTA",A,W,2,19,5,2:11,9.8,2,3.4,9.1,2,missed,"Burke, Trey",203504,3.4,0,0
214,0021401045,"MAR 22, 2015 - MIN vs. CHA",H,L,-11,1,1,10:19,2.3,0,1.4,19.8,2,missed,"Henderson, Gerald",201945,4.8,0,0
215,0021401045,"MAR 22, 2015 - MIN vs. CHA",H,L,-11,2,1,7:24,17.1,0,0.6,2.8,2,missed,"Kidd-Gilchrist, Michael",203077,2.1,0,0
216,0021401045,"MAR 22, 2015 - MIN vs. CHA",H,L,-11,3,1,3:24,11.9,2,2.8,11.3,2,made,"Henderson, Gerald",201945,2.2,1,2
217,0021401045,"MAR 22, 2015 - MIN vs. CHA",H,L,-11,4,2,3:23,6.1,2,3.0,21.9,2,made,"Stephenson, Lance",202362,7.1,1,2
218,0021401045,"MAR 22, 2015 - MIN vs. CHA",H,L,-11,5,3,7:59,8.7,2,2.8,5.5,2,made,"Henderson, Gerald",201945,1.9,1,2
219,0021401045,"MAR 22, 2015 - MIN vs. CHA",H,L,-11,6,3,2:21,9.0,3,6.4,10.9,2,made,"Kidd-Gilchrist, Michael",203077,2.3,1,2
220,0021401045,"MAR 22, 2015 - MIN vs. CHA",H,L,-11,7,3,0:58,14.2,2,3.6,9.4,2,missed,"Kidd-Gilchrist, Michael",203077,1.4,0,0
221,0021401045,"MAR 22, 2015 - MIN vs. CHA",H,L,-11,8,4,9:29,12.5,1,1.3,16.6,2,made,"Henderson, Gerald",201945,2.0,1,2
222,0021401045,"MAR 22, 2015 - MIN vs. CHA",H,L,-11,9,4,8:16,11.9,2,3.0,10.2,2,missed,"Henderson, Gerald",201945,2.4,0,0
223,0021401045,"MAR 22, 2015 - MIN vs. CHA",H,L,-11,10,4,3:47,7.2,2,1.8,18.6,2,missed,"Kidd-Gilchrist, Michael",203077,2.6,0,0
224,0021401016,"MAR 19, 2015 - MIN @ NYK",A,W,3,1,1,11:51,16.7,3,3.2,18.8,2,missed,"Thomas, Lance",202498,6.9,0,0
225,0021401016,"MAR 19, 2015 - MIN @ NYK",A,W,3,2,1,7:48,18.4,1,1.1,2.1,2,missed,"Amundson, Lou",200811,2.0,0,0
226,0021401016,"MAR 19, 2015 - MIN @ NYK",A,W,3,3,1,7:04,24.0,0,0.1,1.7,2,missed,"Amundson, Lou",200811,1.0,0,0
227,0021401016,"MAR 19, 2015 - MIN @ NYK",A,W,3,4,1,4:55,9.6,1,4.2,21.2,2,made,"Thomas, Lance",202498,4.8,1,2
228,0021401016,"MAR 19, 2015 - MIN @ NYK",A,W,3,5,1,3:46,13.3,2,4.4,9.2,2,missed,"Wear, Travis",204037,4.2,0,0
229,0021401016,"MAR 19, 2015 - MIN @ NYK",A,W,3,6,1,2:28,12.1,0,1.5,3.6,2,missed,"Aldrich, Cole",202332,2.1,0,0
230,0021401016,"MAR 19, 2015 - MIN @ NYK",A,W,3,7,3,9:16,9.4,0,3.4,17.8,2,missed,"Thomas, Lance",202498,3.6,0,0
231,0021401016,"MAR 19, 2015 - MIN @ NYK",A,W,3,8,3,4:59,9.9,2,2.9,4.0,2,made,"Amundson, Lou",200811,1.3,1,2
232,0021401016,"MAR 19, 2015 - MIN @ NYK",A,W,3,9,3,4:06,18.8,1,1.4,20.9,2,missed,"Thomas, Lance",202498,3.3,0,0
233,0021401016,"MAR 19, 2015 - MIN @ NYK",A,W,3,10,3,3:31,13.3,0,0.5,4.1,2,missed,"Thomas, Lance",202498,3.1,0,0
234,0021401016,"MAR 19, 2015 - MIN @ NYK",A,W,3,11,3,1:41,6.8,2,3.5,10.3,2,missed,"Acy, Quincy",203112,2.7,0,0
235,0021401016,"MAR 19, 2015 - MIN @ NYK",A,W,3,12,4,11:41,5.1,2,3.5,4.4,2,missed,"Aldrich, Cole",202332,1.9,0,0
236,0021401016,"MAR 19, 2015 - MIN @ NYK",A,W,3,13,4,4:36,9.0,1,5.3,5.1,2,made,"Acy, Quincy",203112,0.2,1,2
237,0021401016,"MAR 19, 2015 - MIN @ NYK",A,W,3,14,4,3:45,14.2,3,2.9,5.8,2,missed,"Bargnani, Andrea",200745,3.0,0,0
238,0021401016,"MAR 19, 2015 - MIN @ NYK",A,W,3,15,4,1:31,24.0,0,0.2,2.7,2,missed,"Acy, Quincy",203112,0.0,0,0
239,0021401016,"MAR 19, 2015 - MIN @ NYK",A,W,3,16,4,1:03,8.5,5,5.6,6.6,2,made,"Shved, Alexey",203144,3.1,1,2
240,0021401016,"MAR 19, 2015 - MIN @ NYK",A,W,3,17,5,0:37,3.0,3,5.1,2.7,2,missed,"Bargnani, Andrea",200745,1.8,0,0
241,0021401008,"MAR 18, 2015 - MIN @ TOR",A,L,-5,1,1,7:38,17.0,3,3.0,5.1,2,made,"DeRozan, DeMar",201942,0.7,1,2
242,0021401008,"MAR 18, 2015 - MIN @ TOR",A,L,-5,2,1,6:16,5.8,2,1.2,6.4,2,missed,"Valanciunas, Jonas",202685,3.0,0,0
243,0021401008,"MAR 18, 2015 - MIN @ TOR",A,L,-5,3,1,4:43,22.8,0,3.4,3.2,2,made,"Ross, Terrence",203082,2.0,1,2
244,0021401008,"MAR 18, 2015 - MIN @ TOR",A,L,-5,4,3,10:39,6.2,0,0.8,25.4,3,missed,"DeRozan, DeMar",201942,4.3,0,0
245,0021401008,"MAR 18, 2015 - MIN @ TOR",A,L,-5,5,3,2:41,18.2,4,2.7,6.8,2,missed,"Williams, Lou",101150,1.6,0,0
246,0021401008,"MAR 18, 2015 - MIN @ TOR",A,L,-5,6,3,1:20,10.0,6,5.2,5.1,2,made,"Patterson, Patrick",202335,2.0,1,2
247,0021401008,"MAR 18, 2015 - MIN @ TOR",A,L,-5,7,4,8:36,3.6,0,2.3,14.4,2,made,"Vasquez, Greivis",202349,3.2,1,2
248,0021401008,"MAR 18, 2015 - MIN @ TOR",A,L,-5,8,4,6:39,11.0,1,3.8,20.1,2,made,"Ross, Terrence",203082,4.3,1,2
249,0021401008,"MAR 18, 2015 - MIN @ TOR",A,L,-5,9,4,3:19,17.1,0,0.0,0.7,2,made,"Valanciunas, Jonas",202685,2.8,1,2
250,0021400994,"MAR 16, 2015 - MIN vs. BKN",H,L,-16,1,1,9:37,15.0,0,0.8,23.2,2,made,"Johnson, Joe",2207,5.7,1,2
251,0021400994,"MAR 16, 2015 - MIN vs. BKN",H,L,-16,2,1,8:09,3.7,0,0.9,25.4,3,missed,"Johnson, Joe",2207,4.4,0,0
252,0021400994,"MAR 16, 2015 - MIN vs. BKN",H,L,-16,3,1,5:54,20.3,1,1.7,4.7,2,made,"Brown, Markel",203900,4.5,1,2
253,0021400994,"MAR 16, 2015 - MIN vs. BKN",H,L,-16,4,1,4:44,22.5,1,1.9,19.1,2,missed,"Johnson, Joe",2207,4.5,0,0
254,0021400994,"MAR 16, 2015 - MIN vs. BKN",H,L,-16,5,2,9:59,8.4,1,1.6,12.2,2,missed,"Anderson, Alan",101187,1.7,0,0
255,0021400994,"MAR 16, 2015 - MIN vs. BKN",H,L,-16,6,2,9:57,24.0,0,0.0,4.4,2,made,"Jefferson, Cory",203928,4.2,1,2
256,0021400994,"MAR 16, 2015 - MIN vs. BKN",H,L,-16,7,3,7:05,13.7,0,1.0,19.8,2,missed,"Johnson, Joe",2207,5.0,0,0
257,0021400994,"MAR 16, 2015 - MIN vs. BKN",H,L,-16,8,3,6:09,13.9,1,1.6,16.0,2,made,"Johnson, Joe",2207,3.9,1,2
258,0021400994,"MAR 16, 2015 - MIN vs. BKN",H,L,-16,9,3,5:20,9.0,2,2.6,20.7,2,missed,"Young, Thaddeus",201152,4.3,0,0
259,0021400994,"MAR 16, 2015 - MIN vs. BKN",H,L,-16,10,4,5:03,23.1,1,1.6,4.6,2,missed,"Anderson, Alan",101187,2.8,0,0
260,0021400994,"MAR 16, 2015 - MIN vs. BKN",H,L,-16,11,4,4:45,14.9,1,1.7,4.2,2,made,"Young, Thaddeus",201152,1.7,1,2
261,0021400994,"MAR 16, 2015 - MIN vs. BKN",H,L,-16,12,4,2:32,2.2,3,3.2,23.1,2,missed,"Plumlee, Mason",203486,4.0,0,0
262,0021400994,"MAR 16, 2015 - MIN vs. BKN",H,L,-16,13,4,0:45,23.9,0,1.0,3.5,2,missed,"Anderson, Alan",101187,2.1,0,0
263,0021400986,"MAR 15, 2015 - MIN @ SAS",A,L,-26,1,1,7:11,20.6,0,0.7,5.0,2,made,"Duncan, Tim",1495,5.0,1,2
264,0021400986,"MAR 15, 2015 - MIN @ SAS",A,L,-26,2,2,11:48,12.2,2,2.9,6.6,2,missed,"Mills, Patty",201988,2.8,0,0
265,0021400986,"MAR 15, 2015 - MIN @ SAS",A,L,-26,3,2,8:52,7.6,1,1.0,0.4,2,made,"Green, Danny",201980,0.4,1,2
266,0021400986,"MAR 15, 2015 - MIN @ SAS",A,L,-26,4,2,6:42,12.5,0,0.8,4.9,2,missed,"Leonard, Kawhi",202695,1.1,0,0
267,0021400986,"MAR 15, 2015 - MIN @ SAS",A,L,-26,5,2,2:42,18.5,1,1.8,5.5,2,made,"Diaw, Boris",2564,0.9,1,2
268,0021400986,"MAR 15, 2015 - MIN @ SAS",A,L,-26,6,3,11:32,24.0,0,0.6,0.5,2,missed,"Splitter, Tiago",201168,2.2,0,0
269,0021400986,"MAR 15, 2015 - MIN @ SAS",A,L,-26,7,3,9:43,17.3,2,2.3,17.3,2,missed,"Leonard, Kawhi",202695,2.0,0,0
270,0021400986,"MAR 15, 2015 - MIN @ SAS",A,L,-26,8,3,8:15,4.9,3,2.9,5.0,2,missed,"Splitter, Tiago",201168,3.0,0,0
271,0021400986,"MAR 15, 2015 - MIN @ SAS",A,L,-26,9,3,4:30,13.8,2,2.3,7.6,2,made,"Baynes, Aron",203382,1.5,1,2
272,0021400986,"MAR 15, 2015 - MIN @ SAS",A,L,-26,10,4,9:23,16.6,1,1.6,10.1,2,missed,"Belinelli, Marco",201158,1.5,0,0
273,0021400971,"MAR 13, 2015 - MIN @ OKC",A,L,-14,1,1,11:19,12.6,0,1.3,2.6,2,made,"Waiters, Dion",203079,0.9,1,2
274,0021400971,"MAR 13, 2015 - MIN @ OKC",A,L,-14,2,1,5:37,9.0,0,2.4,16.7,2,missed,"Singler, Kyle",202713,3.1,0,0
275,0021400971,"MAR 13, 2015 - MIN @ OKC",A,L,-14,3,1,3:11,5.4,0,0.9,22.2,3,missed,"Adams, Steven",203500,11.2,0,0
276,0021400971,"MAR 13, 2015 - MIN @ OKC",A,L,-14,4,1,2:09,10.1,2,3.0,8.7,2,missed,"Morrow, Anthony",201627,2.8,0,0
277,0021400971,"MAR 13, 2015 - MIN @ OKC",A,L,-14,5,2,1:33,1.9,3,3.4,4.3,2,missed,"Kanter, Enes",202683,1.3,0,0
278,0021400971,"MAR 13, 2015 - MIN @ OKC",A,L,-14,6,2,0:43,10.0,0,0.7,4.7,2,made,"Morrow, Anthony",201627,1.9,1,2
279,0021400971,"MAR 13, 2015 - MIN @ OKC",A,L,-14,7,3,11:01,6.2,2,3.0,6.4,2,missed,"McGary, Mitch",203956,1.9,0,0
280,0021400971,"MAR 13, 2015 - MIN @ OKC",A,L,-14,8,3,8:44,8.7,2,5.5,13.1,2,missed,"Westbrook, Russell",201566,1.3,0,0
281,0021400971,"MAR 13, 2015 - MIN @ OKC",A,L,-14,9,3,4:43,11.5,0,0.8,24.6,3,missed,"Roberson, Andre",203460,7.4,0,0
282,0021400971,"MAR 13, 2015 - MIN @ OKC",A,L,-14,10,3,4:03,15.0,1,4.2,22.0,2,missed,"Collison, Nick",2555,9.4,0,0
283,0021400971,"MAR 13, 2015 - MIN @ OKC",A,L,-14,11,3,1:58,2.0,0,0.9,21.3,2,made,"Morrow, Anthony",201627,9.2,1,2
284,0021400971,"MAR 13, 2015 - MIN @ OKC",A,L,-14,12,4,10:42,14.0,1,2.0,9.2,2,missed,"Singler, Kyle",202713,2.5,0,0
285,0021400971,"MAR 13, 2015 - MIN @ OKC",A,L,-14,13,4,5:27,18.9,0,0.8,5.4,2,made,"Adams, Steven",203500,2.2,1,2
286,0021400959,"MAR 11, 2015 - MIN @ PHX",A,L,-9,1,1,10:07,12.8,3,3.8,5.2,2,made,"Morris, Markieff",202693,2.5,1,2
287,0021400959,"MAR 11, 2015 - MIN @ PHX",A,L,-9,2,1,8:00,15.4,1,1.2,18.5,2,missed,"Morris, Marcus",202694,3.4,0,0
288,0021400959,"MAR 11, 2015 - MIN @ PHX",A,L,-9,3,1,7:56,24.0,0,0.0,1.9,2,missed,"Bledsoe, Eric",202339,0.6,0,0
289,0021400959,"MAR 11, 2015 - MIN @ PHX",A,L,-9,4,1,6:48,22.0,1,1.2,5.0,2,made,"Morris, Markieff",202693,1.3,1,2
290,0021400959,"MAR 11, 2015 - MIN @ PHX",A,L,-9,5,1,4:17,10.6,2,3.6,21.6,2,missed,"Morris, Marcus",202694,3.8,0,0
291,0021400959,"MAR 11, 2015 - MIN @ PHX",A,L,-9,6,1,1:35,19.6,3,2.4,4.5,2,made,"Morris, Markieff",202693,4.6,1,2
292,0021400959,"MAR 11, 2015 - MIN @ PHX",A,L,-9,7,3,11:25,8.1,4,4.9,4.4,2,missed,"Morris, Marcus",202694,2.9,0,0
293,0021400959,"MAR 11, 2015 - MIN @ PHX",A,L,-9,8,3,0:59,11.2,6,5.0,5.1,2,made,"Wright, Brandan",201148,2.1,1,2
294,0021400959,"MAR 11, 2015 - MIN @ PHX",A,L,-9,9,3,0:23,12.3,2,2.4,6.2,2,missed,"Morris, Marcus",202694,2.1,0,0
295,0021400959,"MAR 11, 2015 - MIN @ PHX",A,L,-9,10,4,2:20,17.0,0,0.8,25.3,3,missed,"Warren, TJ",203933,6.5,0,0
296,0021400959,"MAR 11, 2015 - MIN @ PHX",A,L,-9,11,4,2:08,15.0,1,2.4,7.3,2,made,"Bledsoe, Eric",202339,3.0,1,2
297,0021400945,"MAR 09, 2015 - MIN @ LAC",A,L,-13,1,1,9:58,10.2,0,1.6,18.4,2,made,"Paul, Chris",101108,2.8,1,2
298,0021400945,"MAR 09, 2015 - MIN @ LAC",A,L,-13,2,1,8:50,6.2,3,5.3,7.1,2,missed,"Barnes, Matt",2440,0.5,0,0
299,0021400945,"MAR 09, 2015 - MIN @ LAC",A,L,-13,3,1,7:03,13.5,2,1.8,11.7,2,missed,"Barnes, Matt",2440,3.0,0,0
300,0021400945,"MAR 09, 2015 - MIN @ LAC",A,L,-13,4,1,3:22,2.8,1,2.1,23.7,3,missed,"Jordan, DeAndre",201599,6.9,0,0
301,0021400945,"MAR 09, 2015 - MIN @ LAC",A,L,-13,5,1,2:55,12.5,4,3.9,8.7,2,made,"Paul, Chris",101108,1.9,1,2
302,0021400945,"MAR 09, 2015 - MIN @ LAC",A,L,-13,6,1,2:33,18.4,0,0.7,5.6,2,made,"Rivers, Austin",203085,2.9,1,2
303,0021400945,"MAR 09, 2015 - MIN @ LAC",A,L,-13,7,1,1:04,7.8,0,1.0,5.4,2,made,"Davis, Glen",201175,1.2,1,2
304,0021400945,"MAR 09, 2015 - MIN @ LAC",A,L,-13,8,2,11:44,24.0,0,2.5,1.8,2,missed,"Turkoglu, Hedo",2045,3.8,0,0
305,0021400945,"MAR 09, 2015 - MIN @ LAC",A,L,-13,9,2,10:27,8.4,0,1.3,5.0,2,missed,"Rivers, Austin",203085,0.0,0,0
306,0021400945,"MAR 09, 2015 - MIN @ LAC",A,L,-13,10,2,4:05,20.1,1,1.4,10.3,2,made,"Jordan, DeAndre",201599,5.0,1,2
307,0021400945,"MAR 09, 2015 - MIN @ LAC",A,L,-13,11,2,2:08,12.3,0,0.8,21.9,3,missed,"Barnes, Matt",2440,7.9,0,0
308,0021400945,"MAR 09, 2015 - MIN @ LAC",A,L,-13,12,2,1:55,13.0,2,3.9,12.4,2,missed,"Barnes, Matt",2440,2.2,0,0
309,0021400945,"MAR 09, 2015 - MIN @ LAC",A,L,-13,13,3,9:52,12.0,0,0.9,18.5,2,missed,"Barnes, Matt",2440,3.7,0,0
310,0021400945,"MAR 09, 2015 - MIN @ LAC",A,L,-13,14,4,5:48,14.3,1,1.3,18.2,2,missed,"Hawes, Spencer",201150,4.8,0,0
311,0021400945,"MAR 09, 2015 - MIN @ LAC",A,L,-13,15,3,9:52,12.0,0,0.9,18.5,2,missed,"Barnes, Matt",2440,3.7,0,0
312,0021400945,"MAR 09, 2015 - MIN @ LAC",A,L,-13,16,4,5:48,14.3,1,1.3,18.2,2,missed,"Hawes, Spencer",201150,4.8,0,0
313,0021400928,"MAR 07, 2015 - MIN vs. POR",H,W,8,1,1,11:23,15.1,0,0.9,24.6,3,made,"Lopez, Robin",201577,9.0,1,3
